position,overall,wage_eur,age,height_cm,weight_kg,club_name,nationality_name
Midfield,69,12000.0,24,183,78,Al Faisaly,Mauritius
Defense,83,23000.0,25,170,70,Djurgårdens IF,Sierra Leone
GoalKeeper,90,61000.0,31,193,89,Club The Strongest,Australia
Offense,62,105000.0,24,178,74,Mazatlán Futbol Club,Haiti
Defense,79,76000.0,33,178,65,Sint-Truidense VV,Chile
GoalKeeper,59,350000.0,32,191,80,Strømsgodset IF,Senegal
GoalKeeper,72,100000.0,28,185,75,Adana Demirspor,Scotland
Defense,54,70000.0,25,184,67,Defensa y Justicia,Algeria
Offense,68,160000.0,24,181,76,Trabzonspor,South Sudan
Midfield,71,88000.0,31,177,72,AC Milan,Liberia
Offense,59,13000.0,27,178,72,Le Havre AC,Tunisia
Defense,89,200000.0,24,176,71,Borussia Mönchengladbach,Burundi
Defense,59,49000.0,23,183,74,Milton Keynes Dons,Poland
GoalKeeper,53,48000.0,32,186,74,FC Voluntari,El Salvador
Midfield,49,60000.0,18,196,76,Club Sporting Cristal,Senegal
Midfield,73,49000.0,24,183,79,SK Rapid Wien,Chile
Midfield,84,20000.0,23,176,75,AFC Bournemouth,Czech Republic
Offense,73,110000.0,29,189,60,Viking FK,Cape Verde Islands
GoalKeeper,50,37000.0,29,173,65,Spartak Moskva,Iceland
Midfield,84,5000.0,32,176,86,Atlético de Madrid,Sudan
Midfield,84,72000.0,25,171,110,CA Osasuna,Gambia
Defense,69,310000.0,27,180,69,Club Atlético Talleres,Eritrea
Defense,74,46000.0,26,177,72,Everton,Malaysia
Defense,81,50000.0,22,180,76,Amiens SC,Argentina
GoalKeeper,76,24000.0,27,195,92,Minnesota United FC,Trinidad and Tobago
Midfield,88,23000.0,25,179,75,Viktoria Köln,Bosnia and Herzegovina
Defense,83,75000.0,24,188,82,1. FC Kaiserslautern,Brazil
Offense,59,54000.0,33,184,75,N.E.C. Nijmegen,Netherlands
Defense,65,49000.0,17,193,87,Charlton Athletic,Argentina
Midfield,68,270000.0,31,178,70,Doncaster Rovers,Finland
GoalKeeper,65,18000.0,21,192,83,Club Atlas,Latvia
GoalKeeper,90,180000.0,24,196,75,CD Tondela,Guyana
GoalKeeper,84,110000.0,24,172,71,Club América,Mozambique
Defense,64,90000.0,28,181,72,LOSC Lille,Lithuania
GoalKeeper,61,75000.0,29,180,72,FC Voluntari,United Arab Emirates
GoalKeeper,71,89000.0,18,193,84,Aragua Fútbol Club,Georgia
GoalKeeper,52,64000.0,29,183,70,US Salernitana 1919,Albania
Offense,85,120000.0,20,180,77,Bahia,Korea Republic
Midfield,89,54000.0,24,173,70,FC Dallas,Turkey
Defense,83,65000.0,21,186,74,Qingdao FC,Uganda
Offense,54,56000.0,22,180,74,Oldham Athletic,Greece
GoalKeeper,71,84000.0,29,193,74,SV Wehen Wiesbaden,Guatemala
Offense,66,71000.0,29,195,88,Dijon FCO,Saint Kitts and Nevis
Midfield,93,19000.0,25,173,77,Changchun Yatai FC,Antigua and Barbuda
Offense,71,550.0,30,189,85,West Bromwich Albion,Guam
Midfield,59,32000.0,22,188,76,Hull City,Chad
Midfield,63,550.0,27,174,69,SC Heerenveen,Gambia
Defense,86,54000.0,31,173,73,Incheon United FC,South Africa
GoalKeeper,61,72000.0,31,177,70,Pachuca,Belarus
Offense,63,72000.0,21,171,60,LA Galaxy,Germany
Midfield,84,74000.0,23,188,82,Eintracht Braunschweig,Armenia
GoalKeeper,74,40000.0,18,180,72,VfL Bochum 1848,Philippines
GoalKeeper,59,30000.0,18,178,69,Sport Club Corinthians Paulista,Turkey
GoalKeeper,86,29000.0,24,170,61,Carlos A. Mannucci,Antigua and Barbuda
Defense,65,26000.0,36,178,64,AEK Athens,China PR
Offense,75,165000.0,30,186,90,Pogoń Szczecin,Congo DR
GoalKeeper,92,8000.0,29,177,74,Santa Clara,Algeria
Midfield,54,6000.0,29,185,71,Peterborough United,China PR
GoalKeeper,87,15000.0,34,190,80,Randers FC,Gabon
Midfield,80,35000.0,26,183,77,ATK Mohun Bagan FC,Japan
Midfield,87,69000.0,31,185,64,Club Atlético Independiente,Russia
GoalKeeper,68,60000.0,38,189,84,Club Deportivo Guabirá,Trinidad and Tobago
GoalKeeper,68,100000.0,18,191,76,Aarhus GF,Australia
GoalKeeper,83,75000.0,28,172,65,CS Emelec,Morocco
Offense,61,28000.0,29,188,78,FC Nantes,Austria
GoalKeeper,80,43000.0,29,180,75,Atakaş Hatayspor,Greece
Defense,64,31000.0,30,168,66,Strømsgodset IF,Argentina
Midfield,89,210000.0,37,185,77,Hartlepool United,Cameroon
Midfield,61,72000.0,24,175,68,AFC Wimbledon,Mexico
GoalKeeper,82,52000.0,24,180,76,Godoy Cruz,Croatia
Offense,92,43000.0,21,176,65,New England Revolution,Slovakia
GoalKeeper,76,62000.0,26,178,65,FC Cartagena,Mauritania
Offense,51,89000.0,22,177,75,Club Deportivo Guadalajara,Sweden
Defense,52,6000.0,23,181,70,WSG Tirol,Canada
Midfield,80,500.0,22,182,78,FC Lorient,Wales
GoalKeeper,77,39000.0,26,186,79,Panathinaikos FC,Germany
Midfield,92,15000.0,23,175,65,Al Batin,Kosovo
Offense,86,21000.0,39,182,78,BSC Young Boys,Algeria
Offense,56,52000.0,25,196,85,Udinese Calcio,Egypt
GoalKeeper,83,89000.0,24,175,67,Rangers FC,Germany
Midfield,72,11000.0,27,185,80,Vålerenga Fotball,Northern Ireland
GoalKeeper,87,250000.0,29,185,86,Club de Deportes Cobresal,Zimbabwe
Offense,54,19000.0,30,177,73,Club Atlético Banfield,Lithuania
Defense,50,185000.0,33,184,85,Leyton Orient,South Sudan
Offense,86,80000.0,28,178,80,Godoy Cruz,Bosnia and Herzegovina
GoalKeeper,73,84000.0,24,178,77,Vitória de Guimarães,Angola
Midfield,76,56000.0,28,177,72,Cruz Azul,France
Midfield,67,31000.0,21,173,68,Brighton & Hove Albion,India
Offense,73,240000.0,33,191,80,Angers SCO,India
Defense,64,69000.0,22,186,70,AZ Alkmaar,Canada
Defense,73,47000.0,22,175,63,Hibernian,Ukraine
Midfield,79,46000.0,31,184,76,Ajax,Greece
GoalKeeper,61,56000.0,28,185,80,Sandefjord Fotball,China PR
Midfield,68,18000.0,21,179,70,Orlando Pirates,Curacao
Offense,74,135000.0,31,188,83,Club León,Korea Republic
Midfield,62,23000.0,22,186,74,Brøndby IF,Armenia
Midfield,57,63000.0,20,182,76,CS Emelec,Thailand
Defense,63,50000.0,21,185,68,Suwon Samsung Bluewings,Uzbekistan
Midfield,64,185000.0,22,184,73,Club Atlético de San Luis,France
Midfield,90,47000.0,30,191,85,Peterborough United,Gambia
GoalKeeper,74,34000.0,28,178,77,Henan Songshan Longmen FC,Mali
Offense,49,35000.0,20,182,78,Sepsi OSK Sf. Gheorghe,Haiti
Midfield,72,47000.0,27,186,75,Oldham Athletic,Scotland
Offense,56,58000.0,17,178,69,Mazatlán Futbol Club,Indonesia
Midfield,83,39000.0,25,174,70,Sligo Rovers,Republic of Ireland
Offense,87,51000.0,22,178,70,Napoli,Republic of Ireland
Defense,89,30000.0,33,172,64,Beijing Guoan FC,India
Midfield,74,35000.0,24,191,80,Al Tai,Kyrgyzstan
Midfield,78,19000.0,23,185,73,Club Cerro Porteño,Uzbekistan
Defense,93,50000.0,18,167,63,Wrexham AFC,Vietnam
GoalKeeper,84,800.0,21,178,78,TSV Havelse,Algeria
Offense,65,83000.0,26,185,78,Unión Deportiva Las Palmas,United States
Midfield,63,800.0,24,175,70,Shanghai Port FC,Portugal
Midfield,74,27000.0,24,173,68,Kalmar FF,Germany
Defense,60,90000.0,20,183,73,Los Angeles FC,Canada
GoalKeeper,82,16000.0,30,176,72,Dijon FCO,Canada
Offense,58,8000.0,22,182,101,Newcastle United,Saint Lucia
Midfield,65,8000.0,19,180,80,AC Monza,Germany
Offense,66,54000.0,37,188,78,Cádiz CF,Lithuania
GoalKeeper,90,16000.0,20,192,85,New York City FC,Ethiopia
Defense,74,700.0,19,195,87,FC Cincinnati,Sudan
GoalKeeper,48,39000.0,28,183,74,Sunderland,Egypt
GoalKeeper,59,4000.0,28,174,70,FC Botoşani,Mexico
Offense,49,83000.0,25,183,80,Angers SCO,Comoros
Defense,61,53000.0,21,188,84,IFK Norrköping,Colombia
GoalKeeper,72,42000.0,32,192,88,Al Tai,Albania
Offense,66,52000.0,30,184,79,Club Deportivo Guadalajara,Congo
Defense,88,77000.0,23,191,91,Aragua Fútbol Club,Wales
GoalKeeper,53,34000.0,18,192,87,DSC Arminia Bielefeld,Belarus
Offense,78,28000.0,30,180,71,OGC Nice,Congo DR
Midfield,53,150000.0,18,178,76,Club Deportivo Guadalajara,England
GoalKeeper,81,18000.0,17,174,78,Hebei FC,Belize
GoalKeeper,68,41000.0,18,182,65,Juventus,England
Offense,64,18000.0,27,183,76,Mumbai City FC,South Africa
GoalKeeper,64,14000.0,28,185,79,Standard de Liège,France
GoalKeeper,71,17000.0,23,183,75,Hyderabad FC,Sierra Leone
Midfield,57,140000.0,27,175,75,Newcastle Jets,Czech Republic
Midfield,74,27000.0,31,174,65,CF Monterrey,Lithuania
GoalKeeper,82,89000.0,29,191,78,Real Sociedad B,Spain
Offense,81,105000.0,32,178,74,VfL Osnabrück,Vietnam
GoalKeeper,73,165000.0,25,184,82,FC Paços de Ferreira,Congo
Defense,49,175000.0,35,183,74,SL Benfica,Thailand
GoalKeeper,65,240000.0,33,195,81,Halmstads BK,Iceland
GoalKeeper,50,79000.0,25,181,76,Club León,Bermuda
GoalKeeper,68,68000.0,28,194,110,Changchun Yatai FC,Eritrea
GoalKeeper,87,46000.0,21,180,74,FC Lugano,Trinidad and Tobago
Offense,47,69000.0,28,177,75,SC East Bengal FC,China PR
Offense,72,4000.0,25,180,68,Club Atlético Palmaflor,Ethiopia
Defense,59,32000.0,23,180,71,Shamrock Rovers,Central African Republic
Midfield,84,49000.0,23,181,79,Athletic Club de Bilbao,Thailand
Offense,55,24000.0,26,182,71,İttifak Holding Konyaspor,Albania
GoalKeeper,80,54000.0,23,185,83,Club Atlético Huracán,Netherlands
Defense,85,43000.0,36,167,73,SC Braga,Spain
Midfield,51,9000.0,27,185,79,Barnsley,Faroe Islands
Offense,90,24000.0,25,179,76,Al Nassr,Malta
GoalKeeper,69,9000.0,18,174,72,CD Leganés,Puerto Rico
Midfield,64,79000.0,30,193,89,Guangzhou FC,United States
GoalKeeper,85,210000.0,22,182,80,Malmö FF,France
Offense,65,89000.0,31,190,82,FC U Craiova 1948,Thailand
Midfield,74,58000.0,30,178,68,Al Shabab,Guinea Bissau
Defense,87,83000.0,28,180,60,Northampton Town,Algeria
Offense,79,82000.0,29,180,78,SD Huesca,Iraq
Midfield,49,62000.0,35,177,76,Hebei FC,Mauritania
Midfield,47,120000.0,26,193,83,New England Revolution,Belgium
Midfield,53,25000.0,33,180,75,Wisła Kraków,Syria
GoalKeeper,76,53000.0,35,177,76,Atlético Clube Goianiense,England
Offense,68,29000.0,27,184,76,Real Oviedo,Japan
Defense,50,88000.0,28,173,70,Dundee United,Germany
Offense,91,750.0,29,174,70,Ajax,Malta
Offense,52,60000.0,27,183,76,Shanghai Port FC,Belgium
Defense,89,22000.0,25,179,75,AFC Chindia Târgoviște,Cameroon
Defense,54,79000.0,26,183,71,MSV Duisburg,Germany
Offense,76,270000.0,29,172,67,Club Atlético Rentistas,Mauritius
Midfield,77,12000.0,26,178,75,Servette FC,Congo DR
Defense,58,290000.0,28,182,76,KV Mechelen,Colombia
GoalKeeper,92,22000.0,20,178,107,Vélez Sarsfield,Mauritania
Midfield,49,40000.0,21,183,78,Yukatel Kayserispor,England
Offense,71,6000.0,21,175,68,FC Augsburg,Venezuela
Midfield,83,59000.0,29,186,84,Motherwell,Vietnam
GoalKeeper,65,190000.0,24,175,70,FC Porto,Burundi
Offense,64,350000.0,20,185,86,Viborg FF,Kazakhstan
Offense,48,105000.0,26,183,72,FC Botoşani,South Sudan
GoalKeeper,59,42000.0,24,176,74,Gil Vicente FC,Honduras
GoalKeeper,84,240000.0,24,183,87,Al Tai,Burundi
Midfield,83,500.0,22,187,84,Palmeiras,Peru
Midfield,47,8000.0,31,180,72,Eintracht Frankfurt,Ecuador
GoalKeeper,63,135000.0,25,187,74,Aytemiz Alanyaspor,Netherlands
Offense,68,89000.0,19,183,82,VfL Bochum 1848,Burundi
Midfield,61,40000.0,24,178,75,Northampton Town,Madagascar
Defense,60,2000.0,26,176,70,Chelsea,Lithuania
GoalKeeper,66,850.0,21,183,77,Olympique de Marseille,Sweden
Midfield,77,31000.0,26,180,75,Real Oviedo,Senegal
Defense,90,230000.0,27,165,99,Exeter City,South Sudan
Defense,63,145000.0,29,192,82,Racing Club de Lens,Mauritania
Midfield,83,165000.0,22,184,99,SC Freiburg II,Iran
GoalKeeper,89,42000.0,25,173,72,Dundalk FC,Madagascar
Defense,65,14000.0,32,190,103,Dalian Professional Football Club,Eritrea
Defense,68,25000.0,35,184,80,Deportivo Cali,Korea Republic
Defense,48,69000.0,22,174,73,Unión La Calera,Portugal
GoalKeeper,63,95000.0,21,190,91,Ulsan Hyundai FC,Moldova
GoalKeeper,91,74000.0,35,188,88,Burnley,Jamaica
Defense,62,17000.0,28,169,71,Kristiansund BK,Guinea Bissau
Offense,76,125000.0,23,170,98,Oxford United,Spain
Defense,55,68000.0,29,187,67,Club Atlético Lanús,Cape Verde Islands
Offense,75,200000.0,27,186,82,OGC Nice,Croatia
Defense,65,240000.0,28,177,63,KSV Cercle Brugge,Argentina
Offense,61,33000.0,23,197,87,Viborg FF,Burundi
Offense,65,170000.0,26,173,67,Shamrock Rovers,Wales
Midfield,48,90000.0,19,186,56,Borussia Dortmund,Lebanon
Defense,62,50000.0,19,185,79,Internacional,Ghana
GoalKeeper,84,44000.0,26,184,78,Wycombe Wanderers,Comoros
Defense,78,14000.0,36,173,65,Grasshopper Club Zürich,Congo DR
Midfield,68,10000.0,19,182,102,Inter Miami CF,El Salvador
GoalKeeper,56,210000.0,21,182,80,Demir Grup Sivasspor,Mexico
Defense,90,260000.0,17,170,73,Spezia,South Africa
Offense,91,165000.0,21,180,77,Clermont Foot 63,Germany
Offense,84,81000.0,26,171,67,CF Monterrey,Benin
GoalKeeper,49,21000.0,16,183,82,Waterford FC,Wales
GoalKeeper,64,250000.0,17,178,65,AFC Wimbledon,Malaysia
Midfield,74,650.0,20,189,84,Wuhan FC,Spain
Midfield,90,1000.0,26,182,79,Al Batin,Guam
Offense,64,72000.0,24,181,78,Atlético Clube Goianiense,Brazil
Midfield,51,77000.0,17,183,77,Real Betis Balompié,Côte d'Ivoire
Midfield,73,57000.0,29,175,71,Olympique de Marseille,United Arab Emirates
Defense,83,85000.0,29,181,77,Wisła Kraków,Kenya
GoalKeeper,70,58000.0,22,186,84,Watford,Guam
Midfield,81,9000.0,23,184,61,Millwall,Paraguay
Defense,70,19000.0,30,172,69,Bologna,Kazakhstan
Defense,60,15000.0,28,186,104,FC Dinamo 1948 Bucureşti,Gibraltar
Defense,91,81000.0,19,181,73,AEK Athens,Poland
Midfield,87,600.0,28,181,73,Blackpool,United States
Offense,59,29000.0,28,193,90,Aarhus GF,Saint Lucia
Offense,85,24000.0,20,193,91,Benevento,Benin
Defense,75,78000.0,23,178,72,Oita Trinita,Liberia
Midfield,69,62000.0,31,187,83,Inter,France
Midfield,57,90000.0,19,172,70,Guangzhou City,Latvia
Midfield,80,160000.0,28,177,74,Yokohama F. Marinos,Malta
Offense,52,145000.0,22,180,70,Wellington Phoenix,Slovenia
Offense,75,20000.0,22,180,73,Western Sydney Wanderers,Belgium
GoalKeeper,73,31000.0,29,175,71,1. FC Union Berlin,Scotland
Offense,61,155000.0,23,185,77,CD Huachipato,Chinese Taipei
Offense,58,9000.0,25,189,77,Northampton Town,Ethiopia
Midfield,74,39000.0,28,191,104,San Lorenzo de Almagro,Finland
Midfield,66,29000.0,21,185,70,Silkeborg IF,Belgium
Defense,47,55000.0,32,183,72,Orlando Pirates,Puerto Rico
GoalKeeper,66,44000.0,23,181,69,Bristol Rovers,Gibraltar
Midfield,50,84000.0,25,182,74,Gillingham,Equatorial Guinea
GoalKeeper,80,195000.0,25,176,69,Rapid București,Panama
Defense,57,12000.0,20,186,83,River Plate,Bolivia
Offense,58,82000.0,28,170,59,ATK Mohun Bagan FC,France
Midfield,62,500.0,32,189,87,PSV,Burundi
Defense,90,78000.0,25,170,91,FC Lugano,Portugal
Offense,93,8000.0,26,185,73,Club Atlético Colón,China PR
Midfield,91,250000.0,28,183,82,Fulham,Argentina
Defense,48,190000.0,31,184,74,Sportclub Verl,Burundi
Defense,52,26000.0,32,173,70,AC Milan,Guinea
Offense,72,40000.0,26,182,73,Real Valladolid CF,Luxembourg
Defense,73,240000.0,24,173,65,Estoril Praia,Kenya
GoalKeeper,51,13000.0,20,173,73,Pogoń Szczecin,France
GoalKeeper,70,750.0,22,185,83,SK Slavia Praha,Poland
GoalKeeper,73,4000.0,18,165,96,Puebla FC,Dominican Republic
Offense,53,750.0,26,190,85,Sociedad Deportiva Aucas,Brazil
Midfield,58,27000.0,18,178,72,Gangwon FC,Jordan
Offense,63,180000.0,31,190,94,Estudiantes de La Plata,Israel
GoalKeeper,69,6000.0,22,182,77,Accrington Stanley,Spain
GoalKeeper,53,86000.0,25,174,62,Club Deportivo Guabirá,France
Defense,61,84000.0,26,183,70,Sepsi OSK Sf. Gheorghe,Equatorial Guinea
Defense,71,72000.0,21,184,68,CD Mirandés,Bulgaria
Midfield,69,69000.0,23,183,79,FC Vizela,England
GoalKeeper,57,68000.0,33,176,78,Panathinaikos FC,Congo DR
Defense,85,20000.0,24,189,80,Stade Rennais FC,Algeria
Midfield,61,14000.0,34,197,86,FC Barcelona,Paraguay
GoalKeeper,85,110000.0,24,177,70,OGC Nice,Spain
Defense,90,500.0,21,173,55,MSV Duisburg,Togo
Midfield,69,33000.0,29,175,70,Brisbane Roar,Congo DR
GoalKeeper,60,2000.0,24,180,73,Degerfors IF,Mauritius
GoalKeeper,65,39000.0,22,180,75,Al Hazem,Spain
GoalKeeper,88,81000.0,29,166,107,Ipswich Town,North Macedonia
GoalKeeper,80,195000.0,20,174,82,FC Voluntari,Estonia
GoalKeeper,73,210000.0,26,181,79,FC Ingolstadt 04,Zambia
Midfield,47,50000.0,18,168,65,1. FC Köln,Senegal
GoalKeeper,89,40000.0,30,185,82,Sportclub Verl,Portugal
Offense,64,200000.0,24,176,60,Viktoria Köln,Norway
Defense,84,110000.0,22,186,82,Napoli,Benin
Defense,64,14000.0,20,183,77,Minnesota United FC,Bosnia and Herzegovina
GoalKeeper,63,40000.0,23,170,59,Yeni Malatyaspor,Japan
Midfield,90,78000.0,20,190,64,SL Benfica,South Africa
Defense,87,11000.0,20,196,75,SC Cambuur,Kosovo
Offense,87,73000.0,23,189,86,São Paulo,Equatorial Guinea
Defense,83,48000.0,29,183,77,RKC Waalwijk,Gibraltar
GoalKeeper,71,72000.0,33,184,74,Al Ittihad,Belgium
GoalKeeper,70,38000.0,27,183,80,Colorado Rapids,Romania
Midfield,68,61000.0,19,178,77,Rayo Vallecano,Costa Rica
GoalKeeper,62,350000.0,28,174,70,Barrow,Antigua and Barbuda
GoalKeeper,54,20000.0,35,180,76,1. FC Kaiserslautern,England
Defense,54,47000.0,24,170,69,Estoril Praia,Saudi Arabia
Defense,61,105000.0,20,166,59,Spezia,Kyrgyzstan
Defense,55,42000.0,22,188,78,Clermont Foot 63,Guatemala
Midfield,52,59000.0,20,175,65,Mansfield Town,Czech Republic
Offense,51,54000.0,18,188,90,Hokkaido Consadole Sapporo,Malta
Offense,49,250000.0,29,184,77,K Beerschot VA,Serbia
Defense,72,115000.0,21,189,81,Charlton Athletic,Serbia
Midfield,73,49000.0,22,185,76,N.E.C. Nijmegen,North Macedonia
Offense,71,37000.0,20,175,72,Unión La Calera,New Zealand
Midfield,59,29000.0,21,174,97,Patronato,Netherlands
GoalKeeper,77,20000.0,26,181,73,Club Deportivo Jorge Wilstermann,Madagascar
Offense,47,38000.0,22,191,82,Yukatel Kayserispor,Kenya
Defense,72,66000.0,36,176,65,Flamengo,Czech Republic
Defense,61,350000.0,19,185,97,Hajduk Split,Palestine
GoalKeeper,86,130000.0,33,196,83,Shanghai Shenhua FC,New Zealand
Offense,57,17000.0,30,183,79,Santos,Japan
Defense,82,850.0,33,183,74,Bruk-Bet Termalica Nieciecza,Bermuda
Midfield,93,950.0,32,170,71,Deportivo Táchira FC,Thailand
Midfield,70,600.0,23,180,81,Sevilla FC,Costa Rica
Defense,70,76000.0,25,177,73,Vancouver Whitecaps FC,Argentina
Offense,53,750.0,26,176,75,Sligo Rovers,Czech Republic
GoalKeeper,65,28000.0,19,174,63,Yeni Malatyaspor,Brazil
Midfield,89,42000.0,24,178,73,Hammarby IF,United States
GoalKeeper,76,33000.0,20,182,72,Unión de Santa Fe,Switzerland
Offense,84,320000.0,28,161,99,Venezia FC,Netherlands
Defense,61,12000.0,27,174,74,Wuhan FC,Hungary
GoalKeeper,60,9000.0,22,190,83,New York Red Bulls,Chile
GoalKeeper,84,23000.0,34,186,80,En Avant de Guingamp,Costa Rica
Defense,82,240000.0,26,186,78,1. FC Köln,Austria
Offense,67,350000.0,27,166,101,Brentford,Northern Ireland
Defense,90,17000.0,23,180,78,Juventus,Gambia
Defense,90,15000.0,29,172,73,Central Coast Mariners,Montenegro
Defense,50,63000.0,27,178,70,Barcelona Sporting Club,Faroe Islands
Offense,62,50000.0,29,180,75,Spezia,Colombia
Defense,61,42000.0,24,170,66,Atalanta,Portugal
Defense,93,950.0,27,194,80,Hibernian,Italy
GoalKeeper,79,49000.0,21,178,77,İstanbul Başakşehir FK,Burundi
Defense,92,40000.0,33,185,75,Oldham Athletic,Republic of Ireland
GoalKeeper,92,550.0,28,180,76,Newcastle United,Paraguay
Midfield,72,260000.0,17,173,70,Club Atlético Banfield,Tunisia
Midfield,64,34000.0,29,180,67,1. FSV Mainz 05,Luxembourg
Offense,54,20000.0,30,178,75,Luton Town,Wales
Defense,68,260000.0,25,181,71,Brisbane Roar,Jamaica
GoalKeeper,75,18000.0,32,181,80,Vegalta Sendai,Gabon
Midfield,91,74000.0,28,173,65,SC Paderborn 07,Netherlands
Defense,67,18000.0,29,188,80,Yeni Malatyaspor,Romania
Defense,65,700.0,29,180,78,West Bromwich Albion,Benin
Offense,51,260000.0,29,179,73,Sint-Truidense VV,Trinidad and Tobago
Offense,61,140000.0,21,184,72,SSV Jahn Regensburg,Ghana
GoalKeeper,78,28000.0,32,173,63,1. FC Kaiserslautern,France
Midfield,70,100000.0,31,174,102,TSV Egger Glas Hartberg,Northern Ireland
Defense,69,44000.0,20,186,80,Borussia Dortmund II,Peru
Defense,66,38000.0,35,180,72,Platense,Gambia
GoalKeeper,53,13000.0,27,180,70,Hertha BSC,Malta
Defense,66,23000.0,23,189,82,SV Waldhof Mannheim 07,Brazil
GoalKeeper,64,36000.0,26,170,65,Kalmar FF,Chile
Midfield,86,44000.0,22,181,81,Clermont Foot 63,Slovenia
Midfield,68,83000.0,27,181,72,Club Deportes Tolima,Belarus
Offense,92,82000.0,22,177,74,LA Galaxy,Chile
GoalKeeper,85,25000.0,22,182,72,Unión Deportiva Las Palmas,Chinese Taipei
Offense,54,87000.0,27,178,71,Club Atlético Aldosivi,Dominican Republic
Offense,74,13000.0,24,192,85,Royal Antwerp FC,Germany
Defense,93,21000.0,35,175,71,Atlético de Madrid,Angola
Midfield,51,46000.0,26,180,72,Fortuna Düsseldorf,Congo DR
Offense,78,16000.0,22,170,73,Swansea City,Ghana
GoalKeeper,90,67000.0,22,168,70,Deportivo Alavés,Brazil
Midfield,51,125000.0,32,186,81,AFC Bournemouth,Sweden
GoalKeeper,88,72000.0,18,177,78,PEC Zwolle,Ecuador
GoalKeeper,51,85000.0,25,177,78,Club Atlético Sarmiento,Grenada
Defense,76,48000.0,26,181,73,Montevideo City Torque,Bulgaria
Offense,59,43000.0,20,188,83,Burnley,Congo DR
GoalKeeper,49,5000.0,22,185,82,CA Osasuna,France
GoalKeeper,71,185000.0,25,170,67,SK Rapid Wien,Eritrea
Midfield,48,145000.0,28,181,76,Spartak Moskva,Luxembourg
Defense,64,750.0,21,180,75,FC Bayern München,Republic of Ireland
GoalKeeper,66,19000.0,20,177,72,HJK Helsinki,Dominican Republic
Midfield,49,30000.0,23,181,78,Cracovia,England
Defense,71,750.0,28,184,75,Oldham Athletic,Northern Ireland
Offense,64,24000.0,19,183,78,Bohemian FC,Moldova
Defense,86,56000.0,27,180,68,IFK Norrköping,Belize
Offense,74,190000.0,24,183,78,FC Twente,Bulgaria
GoalKeeper,85,34000.0,33,172,71,Valencia CF,Cape Verde Islands
Defense,93,34000.0,25,181,69,Real Salt Lake,Equatorial Guinea
Offense,52,800.0,25,189,79,SC Braga,Croatia
Midfield,78,11000.0,30,174,62,Olympique de Marseille,Estonia
Offense,56,600.0,29,189,77,Venezia FC,Argentina
GoalKeeper,62,69000.0,25,180,73,Viking FK,Equatorial Guinea
GoalKeeper,51,270000.0,27,169,90,Levante Unión Deportiva,Gibraltar
GoalKeeper,75,250000.0,27,177,77,Lazio,Czech Republic
Defense,93,270000.0,24,182,72,Real Zaragoza,Peru
Defense,64,550.0,26,182,76,Santos,Tunisia
Defense,62,88000.0,18,187,77,Guayaquil City FC,Congo DR
Offense,58,15000.0,31,175,62,Rotherham United,Colombia
Midfield,85,190000.0,26,180,77,FC Zürich,Israel
Midfield,54,77000.0,27,174,64,FC Botoşani,Ecuador
Midfield,61,85000.0,20,186,78,SønderjyskE,Iraq
Midfield,73,56000.0,21,175,70,Watford,Philippines
Midfield,50,600.0,23,170,70,VfL Osnabrück,Mauritania
Offense,80,40000.0,21,175,70,Altay SK,Moldova
GoalKeeper,66,115000.0,25,179,80,TSV Egger Glas Hartberg,Iceland
GoalKeeper,48,5000.0,27,184,77,Al Nassr,Cape Verde Islands
Offense,76,17000.0,21,180,70,FC Barcelona,Belize
Offense,82,42000.0,29,190,75,FC Groningen,Antigua and Barbuda
Defense,83,140000.0,28,189,80,Shamrock Rovers,Curacao
Offense,47,150000.0,18,177,74,Gimnasia y Esgrima La Plata,Chile
Midfield,70,23000.0,22,175,73,Lincoln City,Denmark
Offense,50,59000.0,31,177,73,Amiens SC,Ghana
Midfield,89,52000.0,25,180,76,SC Braga,Czech Republic
Offense,56,35000.0,20,182,84,Aberdeen,Jamaica
Defense,92,36000.0,27,185,83,NorthEast United FC,Russia
GoalKeeper,62,7000.0,27,185,82,Shanghai Port FC,Argentina
Midfield,67,900.0,27,173,72,RB Bragantino,Egypt
GoalKeeper,79,195000.0,26,174,69,AC Milan,Uganda
GoalKeeper,81,76000.0,18,186,79,Kaizer Chiefs,Congo DR
Defense,59,35000.0,25,186,78,AC Mineros de Guayana,Cyprus
GoalKeeper,75,21000.0,32,189,78,Sagan Tosu,Saint Lucia
Offense,63,34000.0,28,190,75,Kasimpaşa SK,Cuba
Midfield,58,210000.0,18,177,77,Sport Club Corinthians Paulista,Saint Kitts and Nevis
Offense,77,18000.0,31,180,75,Leicester City,Spain
Midfield,57,155000.0,21,180,76,Club Atlético Nacional Potosí,Central African Republic
Midfield,54,195000.0,21,177,65,Nottingham Forest,Chile
Midfield,63,41000.0,22,183,83,Royal Charleroi S.C.,Colombia
Defense,59,49000.0,29,174,61,Platense,Côte d'Ivoire
Defense,79,52000.0,23,191,88,Halmstads BK,Sweden
Defense,58,79000.0,31,187,86,SK Sturm Graz,Kosovo
Defense,68,200000.0,27,176,68,Club Atlético Talleres,Tunisia
GoalKeeper,68,87000.0,24,185,79,CS Emelec,Norway
GoalKeeper,77,250000.0,22,176,80,Adana Demirspor,Iran
Offense,81,77000.0,18,185,77,Santa Clara,Croatia
