position,overall,wage_eur,age,height_cm,weight_kg,club_name,nationality_name
Defense,66,42290.0,27,180,71,Lecce,France
Defense,67,15223.0,25,168,55,Qingdao FC,Mexico
Defense,71,500.0,31,185,72,Club Sporting Cristal,Guam
Defense,78,33823.0,27,188,86,Club Sporting Cristal,Australia
Defense,76,28790.0,29,182,75,Sint-Truidense VV,France
Midfield,62,15092.0,31,172,65,Fiorentina,Germany
Defense,65,1819.0,21,181,77,Club Sporting Cristal,Italy
Defense,75,34260.0,23,183,76,Jeju United FC,China PR
Midfield,71,40714.0,29,178,65,Drogheda United,Turkey
Midfield,70,16109.0,20,174,63,Norwich City,Japan
Midfield,60,500.0,23,177,73,Club Sporting Cristal,Argentina
Midfield,71,48056.0,21,177,69,PSV,Iceland
Defense,62,500.0,27,174,71,Leyton Orient,Scotland
Offense,69,14145.0,20,177,69,Club de Deportes Cobresal,North Macedonia
Defense,75,3745.0,27,182,79,Club Atlético Banfield,France
GoalKeeper,64,12265.0,23,193,81,Santos Laguna,Netherlands
Midfield,63,10146.0,21,172,74,Cardiff City,Côte d'Ivoire
Offense,54,500.0,27,195,91,Al Ittihad,Romania
Midfield,63,1541.0,26,168,65,AC Monza,Australia
Midfield,79,10673.0,25,179,78,Viking FK,France
Offense,74,21565.0,32,188,86,Club Atlético Rentistas,Colombia
Offense,64,15520.0,29,184,80,GZT Giresunspor,Germany
Midfield,77,19174.0,28,179,75,ESTAC Troyes,Germany
Defense,66,500.0,24,175,72,Lecce,Chile
Offense,68,18619.0,24,191,79,Napoli,Japan
Defense,62,500.0,27,177,68,TSG Hoffenheim,Spain
Defense,71,34426.0,22,183,76,FCSB (Steaua),Argentina
GoalKeeper,70,31297.0,31,186,87,Cádiz CF,Germany
Midfield,71,32287.0,31,185,85,Varbergs BoIS FC,Republic of Ireland
Defense,74,56488.0,26,171,69,US Quevilly Rouen Métropole,Netherlands
Defense,76,21978.0,32,173,73,Lecce,Ecuador
Midfield,59,500.0,25,174,63,Kashima Antlers,Serbia
Defense,53,500.0,17,173,62,SD Ponferradina,Netherlands
Defense,58,500.0,25,181,75,SønderjyskE,Brazil
Offense,60,500.0,22,179,76,Seraing,Germany
Defense,61,14359.0,23,190,79,RCD Mallorca,Netherlands
GoalKeeper,66,19702.0,22,184,74,Olympique de Marseille,Portugal
Defense,62,500.0,27,178,81,Antalyaspor,England
Defense,72,31766.0,32,185,85,Zagłębie Lubin,Italy
Midfield,76,22309.0,33,183,73,Clube Sport Marítimo,Argentina
Defense,58,6686.0,28,182,74,Tranmere Rovers,Poland
Defense,66,15183.0,23,179,65,Club Universidad Nacional,Saudi Arabia
Midfield,54,500.0,23,188,83,SC Cambuur,Portugal
Defense,64,500.0,24,183,75,Club Atlético Independiente,Portugal
Defense,83,33476.0,26,184,74,Lecce,France
Midfield,58,4271.0,20,181,66,KV Mechelen,Russia
Midfield,65,9669.0,20,189,85,Brighton & Hove Albion,Germany
Defense,67,13916.0,25,183,72,SL Benfica,Guam
GoalKeeper,60,500.0,22,175,75,Piast Gliwice,Saudi Arabia
Defense,69,29847.0,26,180,76,Rochdale,Germany
GoalKeeper,73,500.0,31,175,70,Racing Club,Brazil
Midfield,84,32145.0,35,178,76,Reading,Venezuela
Midfield,57,500.0,23,182,75,Lecce,India
Midfield,57,500.0,18,172,68,SV Werder Bremen,Belgium
Midfield,58,2209.0,22,176,69,Centro Atlético Fénix,Netherlands
Midfield,57,9413.0,23,184,75,Feyenoord,England
GoalKeeper,59,11784.0,22,188,80,Empoli,Romania
Defense,64,500.0,31,179,78,Lillestrøm SK,Republic of Ireland
Defense,68,19803.0,24,178,69,Sepsi OSK Sf. Gheorghe,Saudi Arabia
Midfield,62,16050.0,27,172,69,Club Sporting Cristal,Mexico
Midfield,72,500.0,30,178,76,Al Raed,Portugal
Defense,73,11613.0,27,181,69,RCD Espanyol de Barcelona,Italy
Offense,53,500.0,26,177,69,Al Fateh,Guam
Defense,68,35104.0,26,170,69,Shrewsbury Town,France
Defense,64,500.0,25,190,84,Jamshedpur FC,Spain
Defense,62,500.0,26,173,64,Coventry City,Italy
Midfield,71,6265.0,29,178,69,Seongnam FC,Brazil
Defense,63,500.0,27,178,73,Atalanta,Romania
Midfield,64,1608.0,23,181,72,1. FC Kaiserslautern,England
Midfield,68,41516.0,29,176,73,Fenerbahçe SK,Germany
Defense,75,18936.0,34,176,73,FC Flyeralarm Admira,Germany
Midfield,61,500.0,24,180,74,Burnley,England
Midfield,85,52325.0,34,176,76,VfL Wolfsburg,Romania
Midfield,58,500.0,19,188,78,Santos Laguna,France
Offense,71,34750.0,24,187,77,Club Deportivo Guabirá,Argentina
Defense,66,2091.0,24,181,73,Viking FK,Saudi Arabia
Defense,72,56525.0,20,175,77,Gangwon FC,Paraguay
Defense,71,500.0,30,170,70,Los Angeles FC,England
Defense,65,15912.0,25,188,81,VfL Wolfsburg,Spain
Defense,82,27350.0,27,168,72,Belenenses SAD,Scotland
Defense,67,24001.0,26,198,86,Nagoya Grampus,France
Offense,67,18167.0,33,176,70,Forest Green Rovers,Sweden
Defense,66,500.0,28,171,66,Lecce,Denmark
Midfield,53,500.0,19,172,69,Montpellier Hérault SC,Poland
GoalKeeper,69,31688.0,25,182,81,Sunderland,Poland
Defense,68,18369.0,21,182,73,RCD Mallorca,Guinea
Defense,60,500.0,26,175,68,FC Girondins de Bordeaux,Côte d'Ivoire
Midfield,66,500.0,27,187,71,Waterford FC,Argentina
Defense,66,9917.0,26,190,78,TSV 1860 München,Guam
Defense,53,500.0,21,184,76,Walsall,Algeria
Defense,70,16491.0,23,195,86,Shanghai Shenhua FC,Nigeria
Offense,64,16440.0,18,179,69,Rosenborg BK,France
Defense,80,500.0,25,182,85,Crystal Palace,Denmark
Midfield,66,500.0,20,186,75,New York City FC,Germany
Midfield,72,27951.0,32,191,81,Club Sporting Cristal,Austria
Offense,69,43887.0,19,172,72,FC Bayern München,Germany
Midfield,58,500.0,23,177,68,Jagiellonia Białystok,England
Defense,65,500.0,31,174,67,West Bromwich Albion,China PR
Defense,56,500.0,26,178,71,Mansfield Town,Romania
Midfield,67,4668.0,28,178,71,Chamois Niortais Football Club,England
Defense,64,4540.0,26,177,69,FK Austria Wien,Norway
Offense,51,500.0,16,183,66,Universidad Católica,Brazil
Midfield,63,6297.0,26,187,80,Sint-Truidense VV,Bosnia and Herzegovina
Defense,59,500.0,24,187,82,Sanfrecce Hiroshima,China PR
Midfield,63,31149.0,25,182,70,FC Schalke 04,Chile
Defense,69,1902.0,24,186,85,San Jose Earthquakes,Guam
Midfield,54,500.0,18,188,72,CA Osasuna,Germany
Defense,63,17068.0,26,179,75,PFC CSKA Moscow,Italy
Defense,65,52375.0,22,183,71,Club Sporting Cristal,Iceland
Defense,69,9296.0,21,176,65,Bristol City,Brazil
Midfield,62,500.0,32,177,71,Qingdao FC,Denmark
Defense,62,500.0,24,171,69,New York Red Bulls,Brazil
GoalKeeper,61,500.0,26,177,73,Mjällby AIF,Germany
Defense,70,23705.0,24,178,75,1. FC Kaiserslautern,Japan
Defense,65,12533.0,23,182,85,Nagoya Grampus,Poland
Defense,72,14597.0,33,184,79,Lincoln City,Guam
GoalKeeper,63,15056.0,27,183,70,LASK Linz,Germany
Defense,68,500.0,27,171,71,FBC Melgar,Scotland
Defense,69,38534.0,24,183,63,Al Faisaly,Norway
Midfield,69,19132.0,32,181,72,Odisha FC,Scotland
Defense,63,500.0,26,174,66,St. Patrick's Athletic,Germany
Defense,60,500.0,23,177,69,Crystal Palace,Turkey
Offense,72,20846.0,29,180,70,1. FC Kaiserslautern,China PR
Defense,76,30419.0,33,181,77,Racing Club de Lens,Japan
Offense,64,36252.0,29,188,82,AFC UTA Arad,Italy
Midfield,67,15107.0,23,192,72,FC St. Pauli,Japan
GoalKeeper,63,26362.0,21,179,64,Austin FC,Brazil
Midfield,60,4874.0,22,184,77,Newcastle United,Saudi Arabia
Defense,60,500.0,17,173,64,Scunthorpe United,Denmark
Defense,70,500.0,25,175,68,River Plate,Korea Republic
GoalKeeper,72,2597.0,32,187,80,Parma,Jamaica
Defense,70,21177.0,26,174,70,Grasshopper Club Zürich,Italy
Midfield,65,500.0,25,164,59,GZT Giresunspor,Spain
Defense,63,5541.0,16,190,78,Plymouth Argyle,Portugal
Offense,72,15857.0,33,190,81,Universidad Católica,Japan
Midfield,73,37170.0,23,194,88,FC Bayern München,India
Defense,62,500.0,20,183,78,Rochdale,Croatia
Midfield,60,500.0,27,175,59,Shonan Bellmare,Venezuela
Defense,59,14701.0,23,174,65,Houston Dynamo,Turkey
Defense,60,500.0,22,177,69,Borussia Mönchengladbach,England
Defense,68,20924.0,23,172,73,FC Twente,Poland
Defense,64,10704.0,27,184,75,Jeju United FC,England
Defense,58,500.0,23,188,74,FC Cincinnati,Italy
GoalKeeper,61,500.0,28,176,76,CD Antofagasta,Germany
Midfield,67,21044.0,22,180,69,Club Universidad Nacional,Scotland
Midfield,75,9240.0,29,185,82,VfL Wolfsburg,France
Midfield,68,13729.0,24,189,85,Rayo Vallecano,Germany
Defense,55,500.0,17,170,65,Cagliari,Germany
Offense,55,500.0,20,186,72,Club de Foot Montréal,England
Midfield,63,500.0,20,169,67,Exeter City,France
Midfield,72,19348.0,19,185,74,Accrington Stanley,France
Defense,75,14720.0,28,182,77,Borussia Mönchengladbach,Poland
Defense,64,500.0,28,177,71,Hannover 96,Montenegro
Defense,57,500.0,17,179,81,Nagoya Grampus,Norway
Defense,83,21446.0,27,181,77,Barcelona Sporting Club,Sweden
Defense,67,22195.0,29,179,82,Club Sporting Cristal,Netherlands
Midfield,57,13363.0,20,181,73,Pau FC,Korea Republic
Defense,64,15548.0,27,184,78,Club Sporting Cristal,Netherlands
Midfield,67,21791.0,30,183,75,SD Ponferradina,Sweden
Defense,68,36998.0,24,175,69,Demir Grup Sivasspor,Italy
Defense,60,500.0,21,182,68,Real Betis Balompié,Scotland
Midfield,84,45258.0,25,185,73,1. FSV Mainz 05,England
Midfield,65,7079.0,27,172,69,Pau FC,France
Offense,66,500.0,29,176,69,FC Ingolstadt 04,Uruguay
Defense,73,15177.0,27,185,82,Hammarby IF,Scotland
Defense,61,500.0,28,188,84,Colorado Rapids,Scotland
Midfield,73,39466.0,25,196,86,FC Utrecht,Germany
Defense,69,17158.0,27,191,84,Feyenoord,France
Defense,68,500.0,21,182,79,Sportclub Verl,Germany
Offense,58,500.0,20,188,76,Southampton,Guam
Defense,74,37804.0,31,187,85,Jeonbuk Hyundai Motors,Bolivia
Defense,65,500.0,36,179,73,Mumbai City FC,France
Defense,63,500.0,20,191,80,Sport-Club Freiburg,France
GoalKeeper,53,500.0,21,177,76,Barrow,Turkey
Midfield,58,500.0,25,183,68,Club Sporting Cristal,England
Defense,76,19280.0,27,169,63,Santos Laguna,England
Defense,71,10128.0,29,186,83,PGE FKS Stal Mielec,Norway
Midfield,76,14314.0,34,180,80,Vegalta Sendai,India
Defense,78,44310.0,29,177,63,Bristol City,Bolivia
Midfield,67,6065.0,32,182,77,FC Augsburg,Poland
Defense,60,500.0,30,171,66,Wolverhampton Wanderers,Italy
Midfield,73,13663.0,25,186,83,Al Raed,Spain
GoalKeeper,66,2596.0,20,187,80,Club Atlético Colón,Mexico
Defense,67,500.0,28,176,73,Hamburger SV,Switzerland
Defense,66,500.0,28,174,76,D.C. United,Germany
Offense,55,500.0,17,185,79,Manchester United,India
Midfield,71,21209.0,27,192,83,Kasimpaşa SK,Sweden
Defense,66,23303.0,32,190,83,FC Red Bull Salzburg,Nigeria
Offense,62,500.0,22,170,65,CD Mirandés,Colombia
Defense,66,12406.0,23,194,81,Al Fateh,Switzerland
Midfield,56,1034.0,19,177,69,Ulsan Hyundai FC,Algeria
Midfield,57,500.0,24,171,67,Aarhus GF,Turkey
Midfield,69,29070.0,22,186,77,Dundee United,Switzerland
GoalKeeper,66,8248.0,24,182,74,Norwich City,Chile
Midfield,56,1863.0,24,185,75,Genoa,Netherlands
Defense,68,500.0,28,187,80,RKC Waalwijk,Senegal
Midfield,76,49520.0,31,193,92,FC Midtjylland,Slovenia
Defense,66,500.0,33,181,74,Vélez Sarsfield,Netherlands
Midfield,66,500.0,24,166,60,Sagan Tosu,Japan
Defense,68,500.0,26,177,78,Club Atlético Rentistas,Poland
Midfield,71,15775.0,30,172,72,Academia Puerto Cabello,Scotland
Midfield,70,29463.0,23,173,67,Bohemian FC,Australia
Defense,60,18593.0,23,170,62,Seattle Sounders FC,Japan
Offense,60,500.0,28,201,82,SC Paderborn 07,Portugal
Defense,70,46175.0,27,194,81,FC Arouca,Italy
Defense,56,500.0,16,194,79,Aragua Fútbol Club,Nigeria
Offense,71,23969.0,24,186,81,Club Sporting Cristal,Scotland
Offense,82,56253.0,27,185,81,Club Libertad,Brazil
GoalKeeper,64,10694.0,20,178,70,PEC Zwolle,Republic of Ireland
Defense,59,500.0,19,185,71,CS Mioveni,Turkey
Defense,66,500.0,30,176,80,SL Benfica,Poland
Midfield,60,3158.0,24,186,77,Doncaster Rovers,Turkey
Defense,62,500.0,20,175,58,Zagłębie Lubin,Denmark
GoalKeeper,62,26855.0,25,187,85,Club Sporting Cristal,Portugal
Defense,57,18804.0,21,191,79,Lecce,Scotland
Defense,55,500.0,24,194,85,Shonan Bellmare,Senegal
GoalKeeper,61,500.0,21,185,77,Academia Puerto Cabello,Spain
Defense,53,500.0,22,195,87,Metropolitanos de Caracas FC,France
Defense,64,29323.0,26,176,72,Club Deportivo Guadalajara,Germany
Defense,63,500.0,27,178,67,Club Atlético Rentistas,Switzerland
Defense,62,500.0,24,180,71,Toulouse Football Club,China PR
Midfield,61,17096.0,18,175,69,Club Sporting Cristal,Denmark
Defense,55,5760.0,24,177,75,PGE FKS Stal Mielec,England
Midfield,70,14878.0,25,175,69,Varbergs BoIS FC,Germany
Defense,73,43004.0,26,172,58,Shonan Bellmare,Belgium
Defense,71,42656.0,16,176,77,Reading,Chile
Midfield,68,500.0,28,183,81,Leicester City,China PR
Midfield,72,6853.0,23,172,68,Kashima Antlers,England
Defense,82,40445.0,32,177,74,TSG Hoffenheim,Republic of Ireland
Defense,62,7640.0,28,187,75,Lecce,Italy
Midfield,73,24150.0,28,171,73,Ulsan Hyundai FC,Portugal
Defense,72,27594.0,17,188,78,Legia Warszawa,Spain
Defense,67,552.0,35,177,75,CD Tenerife,Republic of Ireland
GoalKeeper,63,9313.0,23,169,64,Elche CF,China PR
Midfield,67,18944.0,28,179,78,Tianjin Jinmen Tiger FC,Germany
Midfield,70,28137.0,23,186,71,Club Nacional,Japan
Defense,56,500.0,24,175,72,Jamshedpur FC,Norway
Defense,67,18590.0,19,192,81,Örebro SK,Japan
Defense,62,15160.0,23,178,72,Pogoń Szczecin,Guam
Defense,65,4269.0,19,187,68,CD Tondela,Germany
Midfield,67,22358.0,25,190,80,Northampton Town,Republic of Ireland
Midfield,54,500.0,25,175,72,Swansea City,Germany
Defense,65,500.0,23,186,81,Fortuna Düsseldorf,Italy
Midfield,71,18089.0,20,187,74,CA Osasuna,Bosnia and Herzegovina
Defense,62,500.0,21,173,66,Pohang Steelers,Jamaica
Defense,56,500.0,19,179,71,Club Atlético Nacional Potosí,Guam
Defense,65,7816.0,24,173,68,KAS Eupen,India
Defense,61,500.0,16,180,74,Shonan Bellmare,Netherlands
Midfield,60,500.0,17,184,76,Norwich City,Spain
Defense,59,500.0,26,183,73,12 de Octubre FC,Albania
Defense,58,2614.0,23,165,60,Scunthorpe United,Spain
Midfield,64,13528.0,24,184,74,Grêmio,Italy
Midfield,74,38547.0,30,193,91,FC Tokyo,Norway
Defense,73,24747.0,23,179,76,São Paulo,Japan
Defense,63,500.0,21,179,75,Bristol City,Mexico
Defense,75,40707.0,27,190,84,KV Mechelen,England
Offense,66,543.0,30,184,78,Palmeiras,Guam
Defense,67,18651.0,24,176,70,Fenerbahçe SK,Switzerland
Midfield,69,10879.0,28,186,75,Mjällby AIF,Portugal
Midfield,61,500.0,21,185,79,Wrexham AFC,Japan
Defense,65,500.0,19,180,77,Chongqing Liangjiang Athletic,Ecuador
GoalKeeper,62,11701.0,27,187,85,FC Academica Clinceni,China PR
Defense,69,500.0,22,175,73,Club América,Romania
Defense,60,23252.0,16,168,62,Lecce,Denmark
GoalKeeper,59,500.0,24,175,66,Pogoń Szczecin,France
GoalKeeper,69,26565.0,27,173,70,Zagłębie Lubin,Germany
Defense,65,19479.0,16,168,65,Fiorentina,Italy
Midfield,75,41822.0,26,188,81,Raków Częstochowa,Scotland
Offense,63,12572.0,28,193,89,Clube Sport Marítimo,Italy
Midfield,73,10799.0,27,196,87,Lecce,Bosnia and Herzegovina
Defense,71,23689.0,32,183,84,Zagłębie Lubin,Netherlands
Offense,74,10068.0,34,184,91,Dundee United,Portugal
Defense,68,3233.0,23,180,83,SK Brann,Venezuela
Offense,70,20345.0,19,188,79,Sligo Rovers,Japan
Defense,71,31217.0,32,163,64,Empoli,Kosovo
Defense,69,9497.0,28,181,70,SV Waldhof Mannheim 07,United States
Defense,63,500.0,24,175,63,Mjällby AIF,Republic of Ireland
Defense,79,29912.0,25,176,69,Austin FC,Republic of Ireland
Defense,78,35773.0,27,180,80,Club Atlético Independiente,Argentina
Defense,60,500.0,26,187,79,SK Slavia Praha,Canada
GoalKeeper,55,500.0,16,180,74,Al Faisaly,Japan
GoalKeeper,68,26049.0,24,191,86,Dalian Professional Football Club,Germany
Midfield,68,500.0,33,185,70,Fútbol Club Juárez,Republic of Ireland
Defense,67,4320.0,26,176,72,Örebro SK,Germany
Midfield,64,21356.0,28,185,77,Lecce,Morocco
Midfield,68,500.0,19,169,61,Atlético de Madrid,Poland
Defense,67,12417.0,27,171,75,AJ Auxerre,France
Midfield,54,500.0,17,179,81,Sportclub Verl,Bolivia
Defense,59,500.0,27,187,84,CD Antofagasta,England
GoalKeeper,80,29662.0,24,190,82,DSC Arminia Bielefeld,Germany
Offense,57,500.0,21,172,67,SV Darmstadt 98,Sweden
Midfield,60,500.0,30,191,79,Club Sporting Cristal,Poland
Midfield,76,35847.0,28,193,83,Suwon FC,Germany
Midfield,54,500.0,31,181,80,Deportivo Táchira FC,Sweden
Midfield,72,1820.0,33,185,86,RC Celta de Vigo,Venezuela
Defense,64,500.0,25,177,64,Universidad Católica,Australia
GoalKeeper,66,14391.0,23,181,66,Rayo Vallecano,Iceland
GoalKeeper,50,500.0,19,180,75,Al Fateh,Saudi Arabia
Midfield,65,31231.0,23,180,70,Club Nacional,Republic of Ireland
Midfield,72,57998.0,26,176,70,Nashville SC,Netherlands
Defense,69,500.0,26,193,82,FC St. Pauli,Germany
Defense,53,500.0,17,193,83,Oud-Heverlee Leuven,Argentina
Offense,71,19518.0,28,179,77,F.C. København,Spain
Midfield,71,11246.0,25,171,64,Aberdeen,United States
Offense,68,7787.0,22,178,68,FC Lausanne-Sport,Venezuela
GoalKeeper,60,32728.0,22,181,76,Manchester United,Austria
Offense,70,8059.0,25,195,85,Borussia Dortmund,Norway
Defense,62,500.0,21,176,57,San Jose Earthquakes,Spain
Defense,61,13048.0,27,185,84,Stade de Reims,Netherlands
Midfield,69,18312.0,23,182,79,Lecce,Republic of Ireland
GoalKeeper,69,13988.0,32,192,86,Wrexham AFC,Guam
Defense,59,500.0,28,183,76,Sydney FC,Wales
Offense,63,500.0,22,183,78,Wisła Kraków,Greece
Defense,61,500.0,28,176,69,Karlsruher SC,Venezuela
Midfield,67,7107.0,18,167,70,AC Milan,Guam
Midfield,66,3502.0,33,180,68,Dynamo Kyiv,England
GoalKeeper,51,500.0,18,169,68,La Equidad,Turkey
Defense,69,15037.0,29,186,84,Eintracht Braunschweig,Korea Republic
Midfield,57,500.0,26,187,80,Nashville SC,Germany
Defense,77,27544.0,26,181,69,FC Basel 1893,Finland
Midfield,67,16864.0,31,192,87,Zagłębie Lubin,Italy
Defense,71,17868.0,21,179,70,Pogoń Szczecin,Argentina
Defense,64,21668.0,25,181,78,Minnesota United FC,England
Offense,70,39556.0,24,191,78,Swindon Town,Jamaica
Midfield,77,14502.0,35,183,82,AZ Alkmaar,Turkey
Offense,65,500.0,29,182,77,Rayo Vallecano,France
Defense,70,500.0,31,178,75,FC Voluntari,Germany
Offense,76,19043.0,36,175,76,Oud-Heverlee Leuven,Romania
Midfield,62,500.0,22,165,60,Universidad Católica,England
Midfield,64,5621.0,29,175,65,Club Sporting Cristal,Congo DR
Midfield,79,55187.0,27,180,71,Damac FC,Guam
Midfield,64,21987.0,21,178,66,Real Sociedad,Colombia
Defense,70,36583.0,28,179,72,RB Bragantino,Uruguay
Offense,69,27816.0,16,184,79,Macarthur FC,Guam
Defense,60,500.0,25,177,72,Santa Clara,Mexico
Defense,68,20446.0,27,172,70,FC Botoşani,England
GoalKeeper,61,19110.0,21,186,83,Real Madrid CF,Argentina
GoalKeeper,73,34903.0,28,188,83,Varbergs BoIS FC,Germany
Defense,63,17221.0,27,183,73,Newell's Old Boys,Denmark
Defense,72,14097.0,33,187,81,Cruz Azul,Germany
Offense,56,500.0,25,178,70,Kashiwa Reysol,Poland
Offense,76,1165.0,32,187,75,Śląsk Wrocław,Brazil
Defense,70,33195.0,32,172,65,Club Universitario de Deportes,Republic of Ireland
Defense,77,38854.0,35,187,81,Sint-Truidense VV,Germany
Defense,58,500.0,23,175,64,Accrington Stanley,Finland
Defense,69,34593.0,23,179,73,Śląsk Wrocław,Poland
Midfield,57,15464.0,20,181,78,Zagłębie Lubin,Italy
Defense,75,29078.0,25,176,69,Club Athletico Paranaense,Italy
Defense,73,36243.0,25,179,69,Real Madrid CF,Guam
Midfield,73,7684.0,28,180,76,AC Ajaccio,Turkey
Midfield,58,500.0,16,176,66,Leyton Orient,Guam
Midfield,65,500.0,26,172,63,FC Dallas,Mexico
Defense,72,22411.0,26,179,62,Melbourne Victory,Japan
Midfield,58,500.0,23,185,68,Club Sporting Cristal,United States
Offense,63,9510.0,27,184,82,Central Coast Mariners,India
Midfield,72,21463.0,33,182,81,Lecce,Venezuela
Defense,67,11639.0,28,175,65,Aberdeen,South Africa
Offense,53,500.0,25,190,80,Wuhan FC,Spain
Defense,71,23181.0,36,179,68,AZ Alkmaar,England
Midfield,75,25468.0,21,174,66,Hammarby IF,Romania
Offense,57,500.0,28,173,71,Benevento,England
GoalKeeper,68,17071.0,16,182,75,Girona FC,Portugal
Defense,65,4004.0,16,189,76,SV Werder Bremen,Turkey
Midfield,64,500.0,17,179,68,SC Cambuur,Belgium
Offense,80,27056.0,35,186,82,Scunthorpe United,Netherlands
Midfield,72,500.0,28,179,69,AD Alcorcón,Netherlands
Defense,68,16054.0,29,174,68,Club Sporting Cristal,Japan
Midfield,72,30261.0,38,195,92,DSC Arminia Bielefeld,Italy
GoalKeeper,56,500.0,21,193,82,Sporting CP,China PR
Offense,57,675.0,20,184,76,Real Betis Balompié,Austria
Midfield,76,34245.0,33,176,73,Lecce,Mexico
Midfield,68,2016.0,26,188,85,Levante Unión Deportiva,Korea Republic
Defense,69,20100.0,25,178,78,Stade de Reims,Algeria
Midfield,48,500.0,16,185,72,RSC Anderlecht,Korea Republic
Midfield,64,1783.0,20,180,67,Yeni Malatyaspor,Spain
Defense,65,500.0,29,181,67,Guaireña FC,Mexico
Defense,80,41994.0,25,189,84,FC Ingolstadt 04,Uruguay
Defense,78,32682.0,33,184,80,Club Olimpia,Republic of Ireland
Defense,78,39128.0,26,184,66,Udinese Calcio,Poland
Midfield,68,34748.0,26,187,82,Athletic Club de Bilbao,Saudi Arabia
Midfield,72,12702.0,27,182,78,Vitória de Guimarães,Israel
Defense,72,14767.0,25,182,78,RZ Pellets Wolfsberger AC,England
Defense,75,10805.0,28,192,78,Queens Park Rangers,Côte d'Ivoire
GoalKeeper,70,42637.0,26,197,88,Vegalta Sendai,China PR
GoalKeeper,77,35886.0,27,176,69,Guangzhou FC,Denmark
Midfield,56,2212.0,16,171,63,Dynamo Kyiv,Wales
Defense,72,500.0,36,186,81,Sport Huancayo,Italy
Defense,53,500.0,22,183,76,AS Nancy Lorraine,Mexico
GoalKeeper,67,20608.0,31,188,89,AJ Auxerre,Portugal
Defense,67,16232.0,26,194,84,Lecce,Scotland
Defense,61,500.0,24,180,74,Houston Dynamo,Morocco
GoalKeeper,69,26456.0,32,181,75,CD Tenerife,Turkey
Defense,66,10862.0,27,184,76,Demir Grup Sivasspor,Congo DR
Defense,63,9461.0,23,172,58,SC Bastia,Japan
Offense,80,48943.0,24,186,76,Guaireña FC,Argentina
Midfield,67,1287.0,26,176,70,Lecce,Slovakia
Defense,63,500.0,22,185,84,FC Lausanne-Sport,Chile
GoalKeeper,65,500.0,26,180,78,Estoril Praia,Belgium
Offense,71,2476.0,27,173,63,FC Porto,Portugal
Defense,54,500.0,25,174,69,Lecce,India
Defense,64,500.0,20,172,60,US Salernitana 1919,Morocco
Midfield,55,19191.0,18,171,68,Waterford FC,Albania
Midfield,66,500.0,25,180,78,Mumbai City FC,Spain
Offense,66,3559.0,26,183,77,Fortuna Düsseldorf,Kosovo
Defense,64,16784.0,24,189,76,FC Lugano,Brazil
Defense,59,500.0,33,176,69,PAOK,Guam
Defense,75,24590.0,26,179,69,FC Viktoria 1889 Berlin,Brazil
GoalKeeper,67,11071.0,25,171,65,Damac FC,Saudi Arabia
Defense,69,10124.0,28,171,64,Doncaster Rovers,Brazil
Defense,66,13178.0,25,181,75,River Plate,Italy
Offense,75,31500.0,28,175,68,Newell's Old Boys,Netherlands
Offense,71,31002.0,25,179,76,Trabzonspor,Argentina
Defense,71,27734.0,26,183,78,Chongqing Liangjiang Athletic,England
Midfield,73,45748.0,23,176,75,En Avant de Guingamp,Republic of Ireland
Defense,75,28149.0,26,183,79,Ajax,Portugal
Midfield,68,1486.0,20,166,64,Al Fateh,Brazil
Offense,57,500.0,27,180,77,Hannover 96,Guam
Midfield,64,12423.0,27,186,79,Crawley Town,France
Defense,66,12171.0,24,181,74,River Plate,Sweden
Defense,59,1056.0,16,179,65,Birmingham City,Netherlands
GoalKeeper,74,27817.0,25,187,79,Kashiwa Reysol,Germany
Defense,70,9653.0,35,187,77,OGC Nice,Guam
Defense,76,15816.0,24,175,71,PEC Zwolle,Netherlands
Defense,65,500.0,30,182,80,Inter Miami CF,Turkey
Defense,67,12813.0,27,175,75,Western Sydney Wanderers,Argentina
Offense,65,1009.0,30,192,85,Hammarby IF,Italy
Midfield,74,18909.0,31,182,84,Bristol City,Norway
Midfield,57,500.0,27,182,77,Legia Warszawa,Italy
Midfield,67,19088.0,24,176,75,Tranmere Rovers,France
Midfield,63,5473.0,22,185,80,CD Huachipato,Germany
Offense,64,32775.0,19,176,68,Club Atlas,Sweden
Defense,60,1442.0,27,179,70,River Plate,Denmark
Defense,72,18502.0,33,180,71,Boavista FC,Côte d'Ivoire
Defense,51,500.0,16,173,62,RCD Mallorca,Canada
Defense,59,500.0,24,181,68,HJK Helsinki,Romania
Offense,69,17913.0,21,178,77,Türkgücü München,England
Defense,54,500.0,21,172,60,FC Cartagena,Brazil
GoalKeeper,73,11699.0,28,186,87,Crystal Palace,England
GoalKeeper,60,500.0,19,190,81,Philadelphia Union,Turkey
Defense,63,500.0,26,169,61,Norwich City,England
GoalKeeper,59,500.0,25,184,72,Port Vale,Brazil
Offense,64,500.0,23,179,74,Servette FC,Japan
Defense,67,500.0,23,200,88,Real Madrid CF,Denmark
Defense,72,13671.0,27,185,85,Club Sporting Cristal,Romania
Midfield,57,500.0,28,189,84,Beijing Guoan FC,Norway
Midfield,66,22395.0,30,184,80,Junior FC,Germany
Midfield,65,9943.0,21,193,90,Avispa Fukuoka,Germany
Defense,57,4294.0,24,174,65,Viking FK,Germany
Defense,54,500.0,30,170,67,SV Werder Bremen,Cameroon
Defense,75,23036.0,28,163,67,Seraing,Netherlands
