position,overall,wage_eur,age,height_cm,weight_kg,club_name,nationality_name
Offense,63,17884.0,19,166,74,Sydney FC,England
GoalKeeper,52,1569.0,28,181,69,Athletic Club de Bilbao,Portugal
Offense,51,642.0,20,182,75,RC Celta de Vigo,Norway
GoalKeeper,72,1431.0,26,190,70,AFC Bournemouth,Belgium
Midfield,74,4679.0,22,181,70,Sarpsborg 08 FF,Belgium
Defense,64,1604.0,27,184,74,Crystal Palace,New Zealand
GoalKeeper,64,500.0,27,195,80,Granada CF,Croatia
GoalKeeper,61,500.0,23,196,83,LASK Linz,Germany
Defense,66,1464.0,28,185,69,Jamshedpur FC,Ghana
Defense,64,4080.0,23,182,69,FC Paços de Ferreira,Honduras
Defense,61,17383.0,31,183,74,Club Cerro Porteño,England
Defense,75,20383.0,29,188,81,Chongqing Liangjiang Athletic,Canada
Defense,66,5446.0,27,186,74,Toronto FC,Greece
Midfield,66,1012.0,20,172,68,Real Salt Lake,India
Midfield,73,14396.0,21,171,74,Toronto FC,Romania
GoalKeeper,53,1457.0,23,184,78,Feyenoord,Iran
Offense,72,4155.0,27,187,83,New York Red Bulls,Latvia
Midfield,65,1318.0,29,182,73,Atlético Nacional,Denmark
Midfield,57,802.0,24,176,71,Levante Unión Deportiva,Portugal
Defense,77,15348.0,28,186,79,Atlético Nacional,Spain
Offense,72,2903.0,21,182,67,Viktoria Köln,China PR
GoalKeeper,68,515.0,32,193,80,Portimonense SC,Germany
Midfield,76,9054.0,28,183,81,Heracles Almelo,Latvia
Defense,74,14872.0,32,187,77,Atlético de Madrid,Argentina
Offense,74,3447.0,22,187,74,Ettifaq FC,France
Midfield,66,2538.0,25,181,65,PEC Zwolle,Greece
Defense,57,13817.0,32,183,75,AFC Bournemouth,Portugal
Defense,63,903.0,22,190,76,Grasshopper Club Zürich,Curacao
GoalKeeper,66,1439.0,29,197,79,Sepsi OSK Sf. Gheorghe,England
Defense,72,7850.0,23,178,69,Platense,Tunisia
Defense,72,500.0,29,180,78,Dynamo Kyiv,United Arab Emirates
Defense,72,1693.0,34,176,73,KSV Cercle Brugge,England
Defense,73,7269.0,31,190,78,Benevento,Jamaica
GoalKeeper,75,706.0,26,198,85,SD Huesca,Germany
Defense,78,8585.0,26,188,78,Lillestrøm SK,Argentina
GoalKeeper,64,1202.0,26,200,86,RZ Pellets Wolfsberger AC,England
Offense,70,40546.0,24,182,76,Beijing Guoan FC,Netherlands
Midfield,56,10383.0,28,184,74,Varbergs BoIS FC,Ghana
Defense,75,4152.0,28,183,75,Sporting Kansas City,Belgium
Defense,73,6043.0,27,184,77,FSV Zwickau,Italy
Midfield,54,599.0,19,177,67,Fenerbahçe SK,Poland
Defense,75,12407.0,27,178,72,Lillestrøm SK,Belgium
Defense,71,14223.0,26,190,74,Lillestrøm SK,Croatia
Midfield,75,13177.0,20,188,81,Palmeiras,Brazil
Defense,63,500.0,30,183,70,CD Tenerife,Austria
GoalKeeper,62,500.0,26,183,74,Club Atlético de San Luis,Honduras
Defense,78,10384.0,26,180,74,Club Cerro Porteño,Austria
Offense,70,10678.0,32,187,69,CD Leganés,France
Offense,64,7959.0,20,178,76,FBC Melgar,Uzbekistan
GoalKeeper,84,3633.0,29,195,80,Unión Deportiva Almería,Germany
Defense,74,8954.0,25,188,73,Lillestrøm SK,Guinea Bissau
Defense,76,40014.0,28,191,74,Royal Charleroi S.C.,Spain
Offense,62,500.0,23,180,80,Club Cerro Porteño,France
GoalKeeper,63,500.0,17,185,75,AS Saint-Étienne,Portugal
Defense,77,947.0,31,181,75,Atlético de Madrid,Poland
Defense,64,500.0,20,179,75,AS Saint-Étienne,Poland
Defense,66,1020.0,23,177,75,AS Saint-Étienne,Guinea Bissau
Defense,73,1285.0,27,186,82,Fortuna Düsseldorf,Italy
Midfield,61,41437.0,23,176,79,Guangzhou FC,Austria
Midfield,53,2612.0,20,174,69,Stade Rennais FC,Montenegro
Midfield,54,1388.0,23,179,73,Atlético de Madrid,Poland
Defense,77,4568.0,34,182,71,GZT Giresunspor,Israel
Defense,76,41702.0,29,186,73,Millwall,Chad
Defense,73,41089.0,25,185,74,Lechia Gdańsk,Belgium
Midfield,54,687.0,19,183,88,Newcastle United,Norway
Midfield,62,566.0,21,182,75,Sporting Kansas City,China PR
GoalKeeper,61,4002.0,29,194,85,Aalborg BK,Ecuador
Defense,73,46599.0,25,188,69,AC Sparta Praha,Argentina
Defense,70,2004.0,27,178,74,Club Deportivo Palestino,Serbia
Midfield,73,1898.0,27,191,73,Atlético Nacional,England
Defense,73,41196.0,24,186,78,Hebei FC,Bosnia and Herzegovina
GoalKeeper,59,3894.0,34,178,74,Qingdao FC,Israel
Offense,69,48659.0,26,186,84,Fleetwood Town,China PR
Defense,74,20212.0,29,182,79,Toronto FC,South Africa
Offense,68,662.0,21,184,76,Club Deportivo Jorge Wilstermann,Tunisia
Defense,69,107125.0,27,187,77,AFC Bournemouth,Denmark
Defense,65,30381.0,23,187,74,Stade Rennais FC,England
Midfield,60,2112.0,24,179,85,CD Mirandés,Argentina
Offense,62,500.0,23,184,75,Sporting Kansas City,Norway
Defense,69,18895.0,31,189,73,Toronto FC,Argentina
Midfield,76,1341.0,25,192,74,SV Werder Bremen,Argentina
GoalKeeper,77,24383.0,31,190,74,Club Cerro Porteño,Saudi Arabia
Defense,63,6547.0,29,190,75,RKC Waalwijk,Germany
Defense,70,1288.0,29,172,75,GZT Giresunspor,Romania
Midfield,62,2067.0,35,175,73,Cádiz CF,China PR
Defense,82,4665.0,28,187,74,Portsmouth,Netherlands
GoalKeeper,60,28084.0,28,190,78,Kalmar FF,Wales
Offense,67,2223.0,26,187,73,Deportivo Toluca,Grenada
Midfield,64,1777.0,24,185,65,FC Schalke 04,Ghana
Midfield,69,953.0,31,183,69,FK Bodø/Glimt,Benin
Midfield,58,2022.0,28,176,74,Beşiktaş JK,Ecuador
Midfield,55,996.0,22,175,67,Lechia Gdańsk,Ecuador
Midfield,56,500.0,20,177,69,RKC Waalwijk,Poland
Midfield,55,500.0,19,174,66,Vejle Boldklub,Albania
Defense,72,33571.0,35,183,62,Milton Keynes Dons,Israel
Defense,65,4204.0,29,181,75,Atlético de Madrid,Denmark
Midfield,65,1349.0,19,180,80,Tranmere Rovers,Mexico
Defense,74,23908.0,28,187,73,Atlético Nacional,Argentina
Midfield,71,23042.0,26,180,77,LOSC Lille,Israel
Defense,63,6563.0,24,180,74,AC Ajaccio,South Sudan
Defense,71,942.0,31,178,74,AC Sparta Praha,England
Defense,76,19684.0,28,189,75,Newcastle Jets,Serbia
Midfield,63,799.0,23,180,83,Bruk-Bet Termalica Nieciecza,Israel
Offense,62,9098.0,24,187,72,PAOK,England
Midfield,57,1788.0,24,177,74,Sporting Kansas City,Portugal
Defense,70,500.0,19,183,80,Sporting Kansas City,Colombia
Defense,77,8139.0,23,183,73,Lillestrøm SK,Saudi Arabia
Defense,73,47025.0,32,187,74,Randers FC,Spain
GoalKeeper,70,1086.0,22,182,75,AS Saint-Étienne,Saudi Arabia
Defense,68,12278.0,25,183,81,FC Groningen,Antigua and Barbuda
Defense,73,24378.0,25,187,74,Trabzonspor,Wales
Defense,68,816.0,33,175,78,Al Tai,Paraguay
Defense,62,1415.0,26,179,78,AS Saint-Étienne,Sweden
Offense,74,38823.0,31,184,83,PAOK,England
GoalKeeper,75,5423.0,30,183,77,AS Saint-Étienne,Italy
Midfield,64,997.0,28,182,67,Atlético de Madrid,Norway
Defense,61,10070.0,23,188,74,Sporting Kansas City,Colombia
Defense,71,8439.0,33,174,72,FC Tokyo,Israel
Defense,73,7675.0,29,186,78,Atlético Nacional,Spain
Defense,65,5693.0,31,169,75,AS Saint-Étienne,Portugal
Midfield,75,9767.0,28,187,75,Brentford,Finland
Midfield,81,7470.0,27,183,67,Orlando Pirates,Argentina
Midfield,72,806.0,25,173,76,Sporting Kansas City,Spain
Defense,74,47922.0,28,183,81,Preston North End,Belgium
Defense,73,839.0,20,185,75,Club Cerro Porteño,Romania
GoalKeeper,74,1690.0,33,186,78,FK Austria Wien,Croatia
Midfield,63,500.0,19,175,65,Minnesota United FC,Israel
GoalKeeper,64,7699.0,30,174,77,AS Saint-Étienne,England
Midfield,62,1257.0,25,173,65,Lechia Gdańsk,Poland
Defense,62,12857.0,22,184,77,Sporting Kansas City,Morocco
Defense,70,8170.0,34,179,73,Toronto FC,Korea Republic
Midfield,76,4885.0,31,184,75,AS Saint-Étienne,England
Midfield,52,522.0,23,178,64,Le Havre AC,Argentina
GoalKeeper,70,702.0,35,198,88,LDU Quito,England
Defense,71,22496.0,28,184,83,Vålerenga Fotball,Haiti
Defense,75,3809.0,29,177,72,Sporting Kansas City,Ukraine
GoalKeeper,81,1691.0,31,193,80,GwangJu FC,Spain
Defense,73,11630.0,26,182,74,Club Atlético Aldosivi,Haiti
Defense,74,5836.0,19,171,74,Toronto FC,Belgium
Midfield,69,990.0,31,171,76,Hartlepool United,Mexico
Defense,65,908.0,31,189,79,Club Brugge KV,Bosnia and Herzegovina
Defense,75,500.0,26,187,74,Belenenses SAD,Saint Lucia
Defense,75,37800.0,22,185,71,Atlanta United,United States
Midfield,65,1996.0,32,187,74,Atlético Nacional,Norway
Defense,62,1715.0,28,188,74,FC Schalke 04,Norway
Midfield,56,1410.0,19,174,64,Lechia Gdańsk,Romania
Defense,72,9059.0,30,186,74,FC Schalke 04,Netherlands
Midfield,71,23103.0,25,176,75,Livingston FC,Liberia
Midfield,53,53704.0,25,178,75,Atlético Nacional,Nigeria
Midfield,71,615.0,24,185,74,Atlético Nacional,Argentina
Defense,78,8881.0,27,185,73,Sporting Kansas City,Slovenia
GoalKeeper,75,591.0,29,186,74,Östersunds FK,Tunisia
Offense,50,854.0,22,183,76,K Beerschot VA,Honduras
Offense,69,1124.0,21,180,74,Nashville SC,China PR
Midfield,62,707.0,23,179,69,AS Saint-Étienne,Denmark
Midfield,73,12922.0,28,184,74,Sporting Kansas City,Spain
Defense,76,8885.0,30,189,80,LOSC Lille,Spain
GoalKeeper,63,912.0,25,196,83,VfL Bochum 1848,Germany
Defense,59,505.0,21,178,76,Beijing Guoan FC,New Zealand
Defense,79,10529.0,32,185,74,Lillestrøm SK,Netherlands
Midfield,67,29110.0,31,192,77,SC Braga,New Zealand
Offense,66,24827.0,29,176,77,KRC Genk,Canada
Midfield,51,3725.0,30,183,74,Sporting Kansas City,Portugal
Midfield,55,4477.0,23,177,75,Vitória de Guimarães,Montenegro
Midfield,65,500.0,30,172,68,FC Groningen,Egypt
Midfield,62,748.0,30,188,82,Standard de Liège,Armenia
Defense,71,2191.0,29,185,72,Toronto FC,Romania
Defense,63,1095.0,27,168,65,FC Schalke 04,Finland
Defense,76,19667.0,19,179,78,Sporting Kansas City,Brazil
GoalKeeper,82,2548.0,29,188,83,Atlético Nacional,Italy
Midfield,65,10275.0,24,186,74,VfL Wolfsburg,North Macedonia
Defense,75,4487.0,29,185,75,Grasshopper Club Zürich,Israel
Defense,63,5022.0,23,187,64,FBC Melgar,United States
Offense,72,18812.0,27,163,74,AS Saint-Étienne,Argentina
Midfield,65,43926.0,31,173,77,AS Saint-Étienne,Côte d'Ivoire
Defense,63,5660.0,23,188,75,Sporting Kansas City,France
Defense,62,4389.0,24,182,76,Toronto FC,Republic of Ireland
Midfield,71,1841.0,27,179,73,AS Saint-Étienne,England
Defense,74,11873.0,31,183,78,Fatih Karagümrük S.K.,Bosnia and Herzegovina
Defense,64,14635.0,30,169,79,Sporting Kansas City,China PR
Offense,62,2353.0,23,183,67,CFR Cluj,Austria
Midfield,75,4008.0,28,183,75,Club Bolívar,Croatia
Defense,69,2375.0,29,181,80,FC Academica Clinceni,Brazil
Midfield,54,1202.0,22,171,69,Shijiazhuang Ever Bright F.C.,Liberia
Offense,66,1354.0,21,171,78,Kasimpaşa SK,New Zealand
Defense,70,500.0,24,183,81,Atlético Nacional,Germany
Defense,53,1699.0,22,185,74,FC Midtjylland,Korea Republic
Midfield,75,2089.0,27,185,73,Atlético Nacional,Saudi Arabia
Defense,75,40145.0,31,188,74,Kawasaki Frontale,Argentina
Defense,84,14523.0,28,182,75,Austin FC,Egypt
Defense,64,500.0,31,181,74,Sporting Kansas City,France
Defense,75,7268.0,31,179,75,Sporting Kansas City,Ghana
Defense,73,10099.0,28,172,80,Lillestrøm SK,Spain
Defense,72,8811.0,29,176,79,Borussia Dortmund II,Tunisia
Midfield,55,1827.0,19,185,74,Club Cerro Porteño,France
Offense,62,3404.0,19,178,60,CD Antofagasta,Saudi Arabia
Defense,84,14066.0,35,187,73,Sporting Kansas City,Spain
Offense,73,71744.0,19,188,78,Mazatlán Futbol Club,England
Midfield,52,893.0,21,175,79,FC Viktoria Plzeň,Jamaica
GoalKeeper,67,5474.0,29,186,75,Club Cerro Porteño,Austria
GoalKeeper,77,60516.0,33,190,74,US Quevilly Rouen Métropole,Italy
Defense,83,12904.0,32,180,74,Club Cerro Porteño,Japan
Defense,79,13101.0,32,192,78,AC Mineros de Guayana,Italy
Offense,62,6633.0,32,185,73,FC Porto,Chile
Defense,63,14585.0,22,179,85,Ferencvárosi TC,Saudi Arabia
Defense,65,9374.0,25,182,73,IFK Norrköping,Serbia
Offense,73,3998.0,28,183,77,Brentford,Russia
Defense,64,46333.0,25,188,81,FC Seoul,New Zealand
Offense,62,1536.0,22,178,79,AS Saint-Étienne,Portugal
Defense,70,24318.0,31,188,73,Malmö FF,Brazil
Midfield,70,8278.0,33,187,82,Atlético de Madrid,Norway
GoalKeeper,72,628.0,31,184,74,Club Bolívar,Spain
GoalKeeper,62,998.0,19,190,83,Lillestrøm SK,Denmark
Defense,60,500.0,23,183,63,Real Madrid CF,Israel
Defense,73,67869.0,29,176,79,Club Atlas,Brazil
GoalKeeper,59,500.0,30,197,84,Seattle Sounders FC,Germany
Defense,74,28516.0,31,187,74,Real Sociedad B,Argentina
Defense,61,28505.0,31,179,75,Portland Timbers,Croatia
Defense,64,820.0,31,180,78,F.C. København,Moldova
GoalKeeper,62,951.0,23,201,81,FC Voluntari,Norway
Defense,74,1820.0,23,188,83,Toronto FC,Spain
Offense,72,500.0,24,171,84,Peterborough United,Trinidad and Tobago
Defense,57,1564.0,21,185,73,Lillestrøm SK,Italy
Defense,76,500.0,29,184,75,Mjøndalen IF,Afghanistan
Midfield,61,1342.0,24,188,76,Wycombe Wanderers,Israel
Defense,53,902.0,32,173,73,Toronto FC,France
Defense,61,500.0,30,178,73,Atlético Nacional,England
Midfield,71,5906.0,30,182,75,Grasshopper Club Zürich,Mexico
Defense,54,867.0,21,187,75,FC Zürich,Argentina
Defense,71,877.0,23,185,66,Sepsi OSK Sf. Gheorghe,Germany
Defense,77,7124.0,22,173,80,Sporting Kansas City,Portugal
Midfield,59,983.0,20,175,74,Junior FC,Bolivia
Defense,75,2746.0,33,191,79,Southampton,Brazil
Defense,68,13490.0,29,186,78,Atlético Nacional,Argentina
Defense,72,11134.0,33,178,79,Vejle Boldklub,Northern Ireland
Midfield,72,90866.0,24,173,75,NorthEast United FC,Liberia
Midfield,56,675.0,20,174,68,Grasshopper Club Zürich,India
Midfield,73,9243.0,30,184,74,US Salernitana 1919,Chinese Taipei
Midfield,67,15257.0,30,184,74,Sporting Kansas City,Korea Republic
Defense,57,1045.0,21,181,68,Watford,Chile
Midfield,63,10973.0,21,174,75,Fútbol Club Juárez,Bosnia and Herzegovina
Defense,77,8882.0,26,192,80,FC Luzern,Brazil
Defense,65,4868.0,31,186,68,Kashiwa Reysol,Liberia
Defense,72,6575.0,21,195,83,Le Havre AC,Argentina
Defense,56,27779.0,26,183,75,Belenenses SAD,Argentina
Defense,61,500.0,32,176,70,LASK Linz,Portugal
Midfield,63,7038.0,27,176,73,Lillestrøm SK,Australia
Midfield,56,500.0,19,175,62,Charlton Athletic,China PR
Defense,58,500.0,20,189,75,IFK Norrköping,Japan
Midfield,80,31606.0,28,182,79,Club Atlético Peñarol,Cyprus
Defense,82,10908.0,31,187,75,Lillestrøm SK,Brazil
Defense,65,607.0,22,180,67,FC Cartagena,Malawi
Defense,51,500.0,23,173,80,Lech Poznań,Slovakia
Offense,77,5444.0,28,178,73,Sligo Rovers,Italy
Defense,74,1611.0,29,185,82,SV Darmstadt 98,Malawi
Defense,79,1143.0,31,183,74,Lillestrøm SK,Switzerland
GoalKeeper,64,500.0,23,178,73,Atlético de Madrid,Portugal
Midfield,70,795.0,29,197,65,Atlético Nacional,England
Defense,85,7524.0,31,187,71,Olympique de Marseille,Montserrat
Midfield,56,866.0,24,173,68,RZ Pellets Wolfsberger AC,Ecuador
Defense,75,874.0,35,183,75,AS Saint-Étienne,United States
Defense,65,1174.0,29,184,78,AS Saint-Étienne,Denmark
Offense,63,1493.0,26,179,74,Ferencvárosi TC,England
Offense,75,2226.0,23,171,68,Sparta Rotterdam,Brazil
Defense,66,11006.0,29,193,64,Lillestrøm SK,Sweden
Defense,78,4341.0,29,178,72,Sporting Kansas City,Wales
Defense,66,46084.0,30,172,78,FC Seoul,Germany
Defense,72,7447.0,31,184,73,Toronto FC,Poland
Midfield,85,15618.0,32,182,75,AFC Bournemouth,Belgium
Midfield,63,757.0,22,175,75,St. Patrick's Athletic,Iran
Midfield,66,1424.0,21,183,73,Lillestrøm SK,Luxembourg
Offense,63,714.0,20,175,74,Newcastle United,Jamaica
Midfield,86,45702.0,29,178,75,Tokushima Vortis,Jamaica
Midfield,72,21914.0,33,178,68,AFC Chindia Târgoviște,Israel
Defense,73,8492.0,31,189,88,Tottenham Hotspur,Netherlands
Offense,68,44038.0,29,183,79,Sporting Kansas City,Italy
Midfield,65,13191.0,27,180,72,Lillestrøm SK,England
Defense,62,883.0,30,184,70,Club Cerro Porteño,Colombia
Defense,70,12677.0,28,184,77,Toronto FC,Spain
Midfield,61,500.0,31,176,68,KV Oostende,Romania
Offense,56,529.0,23,167,69,CD Mirandés,Honduras
GoalKeeper,62,1900.0,27,186,73,Real Sociedad B,England
Defense,55,1435.0,24,185,87,FC Schalke 04,Saudi Arabia
Defense,61,93148.0,28,185,74,Toronto FC,France
GoalKeeper,80,797.0,27,192,90,Watford,Colombia
Midfield,72,10769.0,22,174,74,Club Cerro Porteño,Japan
Defense,70,714.0,28,184,78,Tottenham Hotspur,Germany
Defense,71,19571.0,24,185,80,Wisła Płock,Finland
GoalKeeper,65,3176.0,18,183,74,AS Saint-Étienne,Norway
Defense,76,6078.0,31,170,74,Cruz Azul,Wales
Midfield,58,500.0,19,175,64,Charlton Athletic,Ecuador
Midfield,79,56035.0,29,184,79,KV Mechelen,New Zealand
Midfield,57,1045.0,19,173,70,Racing Club de Lens,Norway
Defense,64,500.0,21,180,66,Kerala Blasters FC,Georgia
GoalKeeper,73,1256.0,20,186,73,Lillestrøm SK,England
Offense,62,500.0,21,191,77,Dundee United,England
Midfield,57,2645.0,31,174,76,Sporting Kansas City,France
Offense,67,12839.0,24,189,73,Atlético Nacional,Saudi Arabia
Defense,64,500.0,21,175,75,AS Saint-Étienne,Spain
Defense,61,500.0,21,181,76,Lech Poznań,Honduras
Defense,63,2822.0,29,185,74,Portsmouth,Brazil
Defense,74,12325.0,32,189,73,Club Cerro Porteño,Brazil
Defense,78,20757.0,31,182,81,Sporting Kansas City,Sweden
Midfield,54,500.0,22,177,68,Sint-Truidense VV,Poland
Midfield,65,16131.0,20,186,74,Holstein Kiel,Cape Verde Islands
GoalKeeper,72,26300.0,31,183,72,Real Sociedad B,Spain
Defense,63,8841.0,27,176,76,Shanghai Shenhua FC,Argentina
Midfield,70,5125.0,32,183,75,FC Schalke 04,Ghana
Defense,69,7011.0,28,176,80,AFC Bournemouth,Argentina
Midfield,71,10647.0,26,182,73,Atlético Nacional,Mexico
Defense,74,500.0,25,192,81,Royale Union Saint-Gilloise,Finland
Midfield,72,21549.0,25,182,73,Stoke City,Mexico
Midfield,72,29296.0,34,183,74,AS Saint-Étienne,France
Defense,63,968.0,20,188,67,FC Lausanne-Sport,New Zealand
GoalKeeper,72,41915.0,25,193,71,En Avant de Guingamp,Croatia
Defense,72,10889.0,29,173,74,Sporting Kansas City,Belgium
GoalKeeper,65,500.0,29,194,74,Pachuca,Wales
Defense,65,12397.0,31,187,79,Real Sociedad B,Norway
Midfield,65,12654.0,24,186,75,Club Cerro Porteño,Slovakia
Midfield,63,3726.0,21,170,67,KV Kortrijk,Argentina
Defense,76,12814.0,25,184,78,Club Cerro Porteño,England
Midfield,66,20638.0,31,188,69,Girona FC,Liberia
Defense,62,973.0,23,183,75,Sporting Kansas City,Colombia
Defense,71,8095.0,27,184,87,Minnesota United FC,Romania
Defense,71,1037.0,24,186,74,Örebro SK,Honduras
Midfield,59,1006.0,29,174,64,Olympique de Marseille,Morocco
Defense,78,10575.0,22,190,81,VfL Osnabrück,Netherlands
Defense,72,8423.0,32,197,80,Atlético Nacional,Brazil
Defense,66,25039.0,29,177,76,AS Saint-Étienne,Argentina
Defense,77,1584.0,30,179,75,Watford,Slovakia
Defense,77,4817.0,21,187,75,FC Schalke 04,Switzerland
Defense,69,2861.0,25,182,78,Empoli,Germany
Midfield,55,1505.0,23,176,72,SD Ponferradina,Poland
Midfield,66,4314.0,22,172,73,Atlético de Madrid,England
Defense,69,9945.0,32,183,80,Spartak Moskva,Ghana
Defense,72,63425.0,30,179,84,Preston North End,Sweden
Offense,75,7305.0,20,187,79,Dinamo Zagreb,China PR
Defense,75,645.0,33,176,83,St. Patrick's Athletic,North Macedonia
Defense,68,2286.0,24,184,75,Real Sociedad B,Argentina
Midfield,59,1273.0,24,176,70,Feyenoord,Brazil
GoalKeeper,67,2006.0,21,192,77,Waterford FC,Italy
Defense,80,9870.0,32,185,73,Portland Timbers,Denmark
Defense,55,1384.0,29,178,64,Sporting Kansas City,Colombia
Defense,74,32817.0,24,182,81,Hull City,Spain
Defense,70,3731.0,32,189,79,Real Sociedad B,Denmark
Defense,74,9943.0,26,171,69,Campionii FC Arges,Indonesia
Midfield,61,1905.0,20,171,67,Górnik Łęczna,England
Defense,82,53603.0,31,188,82,Mazatlán Futbol Club,Brazil
Midfield,60,1095.0,20,186,85,Club Atlético Banfield,India
Offense,68,3259.0,30,184,66,Sporting Kansas City,Peru
Defense,73,7987.0,29,183,79,Perth Glory,Brazil
Defense,62,3411.0,25,188,77,Djurgårdens IF,Haiti
Defense,71,58787.0,22,183,81,Houston Dynamo,Brazil
Defense,73,815.0,29,182,82,Campionii FC Arges,Cuba
Offense,73,13702.0,28,184,74,Brentford,Saudi Arabia
Defense,65,1217.0,25,176,74,AS Saint-Étienne,Spain
Defense,70,1313.0,28,187,82,Atlético Nacional,Czech Republic
Defense,51,29073.0,19,183,89,Kawasaki Frontale,Ukraine
Defense,75,10857.0,27,182,73,Lillestrøm SK,France
Defense,52,20611.0,29,192,82,Nîmes Olympique,New Zealand
Midfield,77,1541.0,28,184,82,Barcelona Sporting Club,New Zealand
Offense,57,1324.0,29,183,67,Racing Club de Lens,Iran
Midfield,75,24552.0,26,174,63,Milton Keynes Dons,Azerbaijan
Defense,65,808.0,31,182,81,KV Kortrijk,El Salvador
Defense,67,1579.0,20,183,65,Dijon FCO,Romania
Defense,74,9050.0,23,188,74,Bolton Wanderers,Germany
Midfield,56,1900.0,20,179,68,AFC Chindia Târgoviște,Cyprus
GoalKeeper,77,594.0,19,181,75,Cerezo Osaka,Croatia
Defense,73,6191.0,27,182,77,Sporting Kansas City,Albania
Defense,76,11350.0,31,175,68,Atlético de Madrid,Spain
GoalKeeper,67,500.0,29,198,86,FC Zürich,Germany
Defense,55,1046.0,22,180,81,Kashiwa Reysol,Mauritius
Midfield,56,1070.0,20,168,73,Granada CF,France
Defense,75,3621.0,28,193,83,Hajduk Split,China PR
Midfield,74,8819.0,31,169,74,AS Saint-Étienne,Georgia
Offense,70,25722.0,25,188,74,Stoke City,Austria
Defense,63,907.0,30,189,69,Toronto FC,Montenegro
Defense,72,500.0,18,188,82,KSV Cercle Brugge,Cameroon
Midfield,64,1345.0,29,175,75,Sporting Kansas City,Portugal
GoalKeeper,63,40355.0,29,169,78,RB Leipzig,Croatia
Defense,63,500.0,21,183,77,RSC Anderlecht,Uzbekistan
Defense,76,7827.0,28,183,78,Sporting Kansas City,Poland
Defense,75,8840.0,32,187,73,AS Saint-Étienne,Sweden
Defense,63,1557.0,29,183,76,Toronto FC,Argentina
Midfield,76,41784.0,26,193,73,Lillestrøm SK,France
Midfield,58,1685.0,20,175,68,IFK Göteborg,China PR
Defense,63,763.0,30,171,69,F.C. København,Argentina
Defense,76,9477.0,25,187,80,VfB Stuttgart,France
Defense,69,8703.0,25,185,73,Northampton Town,Ghana
Defense,57,1453.0,32,193,79,Nagoya Grampus,Brazil
Midfield,60,527.0,24,183,65,Toronto FC,Republic of Ireland
Defense,70,22037.0,31,183,80,FC Schalke 04,Denmark
Defense,69,5343.0,26,166,79,Toronto FC,Belgium
Defense,78,20100.0,31,183,75,AD Alcorcón,Croatia
Defense,74,47355.0,21,182,80,Aragua Fútbol Club,Netherlands
Midfield,63,1033.0,23,174,64,Brøndby IF,Norway
Defense,61,576.0,27,196,80,LASK Linz,Sweden
Defense,82,4691.0,32,185,79,FC Schalke 04,Sweden
Defense,65,4690.0,29,182,76,Sporting Kansas City,Morocco
Defense,69,2767.0,30,189,78,Ipswich Town,France
Defense,74,4317.0,28,184,77,Moreirense FC,Italy
Midfield,63,634.0,27,180,70,SV Darmstadt 98,Saint Lucia
GoalKeeper,71,4155.0,31,184,74,Atlético Nacional,Argentina
Defense,76,12657.0,31,184,74,FC Schalke 04,Denmark
Defense,63,5949.0,31,188,74,Real Sociedad B,Sweden
Midfield,65,24093.0,28,172,66,Parma,Paraguay
Defense,71,13442.0,29,183,73,Atlético de Madrid,Argentina
Midfield,72,18287.0,21,169,67,SK Slavia Praha,Iran
Midfield,78,4690.0,25,182,73,Club Cerro Porteño,Argentina
Defense,62,801.0,30,188,74,Al Fateh,Argentina
Midfield,56,1488.0,21,172,73,SV Darmstadt 98,Poland
Defense,52,500.0,19,183,76,Atlético Tucumán,Guinea
Defense,73,962.0,31,180,78,Club Atlético Huracán,Argentina
Defense,62,1264.0,22,183,74,Centro Atlético Fénix,Cyprus
Defense,64,87930.0,27,187,81,América de Cali,Germany
Midfield,63,1124.0,18,184,72,Lillestrøm SK,Argentina
Midfield,75,767.0,29,183,78,Borussia Dortmund II,Montserrat
Defense,73,26345.0,31,170,78,Derry City,Zimbabwe
GoalKeeper,66,8781.0,25,178,73,FCSB (Steaua),Israel
Midfield,77,9872.0,28,186,75,Cambridge United,Montserrat
Midfield,64,929.0,20,177,74,Inter Miami CF,Romania
Midfield,66,9780.0,26,174,73,Manchester United,Sierra Leone
Midfield,53,755.0,24,170,74,Queens Park Rangers,Norway
Midfield,72,534.0,24,183,78,Örebro SK,Argentina
Defense,76,2072.0,31,182,75,Colchester United,Croatia
Defense,75,33026.0,32,187,77,Hammarby IF,Spain
Midfield,61,671.0,22,170,78,FC Dinamo 1948 Bucureşti,Haiti
Midfield,55,953.0,22,172,66,Odisha FC,Poland
Defense,67,2895.0,23,179,69,Heracles Almelo,Brazil
Offense,64,500.0,21,177,71,Cheltenham Town,India
Defense,53,500.0,31,185,76,Hellas Verona,Slovakia
Defense,73,1837.0,31,187,80,Dundalk FC,Argentina
GoalKeeper,62,1397.0,25,200,85,N.E.C. Nijmegen,England
Midfield,71,1015.0,29,183,82,Sheffield Wednesday,Israel
Defense,74,8797.0,25,187,78,Houston Dynamo,Brazil
Offense,76,8673.0,22,185,77,Brighton & Hove Albion,England
Defense,75,9400.0,33,194,79,Lillestrøm SK,Sweden
Midfield,56,1189.0,19,175,69,Ulsan Hyundai FC,England
Defense,63,1106.0,18,171,71,St. Mirren,Ghana
